property_id,check_in_date,room_category,successful_bookings,capacity,occupancy
19562,2022-05-29,RT1,22,30,73%
19563,2022-05-29,RT1,19,30,63%
17558,2022-05-29,RT1,12,19,63%
16558,2022-05-29,RT1,14,19,74%
17560,2022-05-29,RT1,22,40,55%
19558,2022-05-29,RT1,19,40,48%
19560,2022-05-29,RT1,22,26,85%
17561,2022-05-29,RT1,19,26,73%
16560,2022-05-29,RT1,20,34,59%
16561,2022-05-29,RT1,11,18,61%
16562,2022-05-29,RT1,17,31,55%
16563,2022-05-29,RT1,34,41,83%
17559,2022-05-29,RT1,22,32,69%
17562,2022-05-29,RT1,9,20,45%
17563,2022-05-29,RT1,17,25,68%
18558,2022-05-29,RT1,8,15,53%
18559,2022-05-29,RT1,20,42,48%
18561,2022-05-29,RT1,26,33,79%
18562,2022-05-29,RT1,32,38,84%
18563,2022-05-29,RT1,17,27,63%
19559,2022-05-29,RT1,15,24,63%
19561,2022-05-29,RT1,23,36,64%
17564,2022-05-29,RT1,8,16,50%
19562,2022-05-29,RT2,19,23,83%
18563,2022-05-29,RT2,16,29,55%
17561,2022-05-29,RT2,27,36,75%
17558,2022-05-29,RT2,34,50,68%
16562,2022-05-29,RT2,25,43,58%
16561,2022-05-29,RT2,19,24,79%
16558,2022-05-29,RT2,16,22,73%
19560,2022-05-29,RT2,31,38,82%
16563,2022-05-29,RT2,27,38,71%
16559,2022-05-29,RT2,31,41,76%
19559,2022-05-29,RT2,28,41,68%
19558,2022-05-29,RT2,19,39,49%
17559,2022-05-29,RT2,33,39,85%
16560,2022-05-29,RT2,19,34,56%
18562,2022-05-29,RT2,28,34,82%
18559,2022-05-29,RT2,25,44,57%
17563,2022-05-29,RT2,30,44,68%
17562,2022-05-29,RT2,14,30,47%
18558,2022-05-29,RT2,20,30,67%
17564,2022-05-29,RT2,21,40,53%
18561,2022-05-29,RT2,27,40,68%
18560,2022-05-29,RT2,30,40,75%
17560,2022-05-29,RT2,27,45,60%
19561,2022-05-29,RT2,29,45,64%
19563,2022-05-29,RT2,27,45,60%
19563,2022-05-29,RT3,19,29,66%
19562,2022-05-29,RT3,20,29,69%
19561,2022-05-29,RT3,16,29,55%
18562,2022-05-29,RT3,24,29,83%
17558,2022-05-29,RT3,17,27,63%
17562,2022-05-29,RT3,13,27,48%
19559,2022-05-29,RT3,18,27,67%
16559,2022-05-29,RT3,27,32,84%
16558,2022-05-29,RT3,7,8,88%
17560,2022-05-29,RT3,17,25,68%
18561,2022-05-29,RT3,20,25,80%
16561,2022-05-29,RT3,17,21,81%
18558,2022-05-29,RT3,17,26,65%
18560,2022-05-29,RT3,18,24,75%
19560,2022-05-29,RT3,15,19,79%
17563,2022-05-29,RT3,13,16,81%
17564,2022-05-29,RT3,13,24,54%
16563,2022-05-29,RT3,14,20,70%
17561,2022-05-29,RT3,14,19,74%
18563,2022-05-29,RT3,14,23,61%
16560,2022-05-29,RT3,11,20,55%
16562,2022-05-29,RT3,11,18,61%
17559,2022-05-29,RT3,11,16,69%
18559,2022-05-29,RT3,11,23,48%
19558,2022-05-29,RT3,11,21,52%
17562,2022-05-29,RT4,2,6,33%
19559,2022-05-29,RT4,2,3,67%
17558,2022-05-29,RT4,4,6,67%
16560,2022-05-29,RT4,4,7,57%
19558,2022-05-29,RT4,4,7,57%
19561,2022-05-29,RT4,4,7,57%
16561,2022-05-29,RT4,8,10,80%
17560,2022-05-29,RT4,8,13,62%
18561,2022-05-29,RT4,7,9,78%
17564,2022-05-29,RT4,7,17,41%
18560,2022-05-29,RT4,12,15,80%
19560,2022-05-29,RT4,10,16,63%
18559,2022-05-29,RT4,9,19,47%
17563,2022-05-29,RT4,13,19,68%
19562,2022-05-29,RT4,9,14,64%
17559,2022-05-29,RT4,11,14,79%
18558,2022-05-29,RT4,11,20,55%
18562,2022-05-29,RT4,15,20,75%
18563,2022-05-29,RT4,11,18,61%
16563,2022-05-29,RT4,12,18,67%
16559,2022-05-29,RT4,15,18,83%
16562,2022-05-29,RT4,3,6,50%
19563,2022-05-29,RT4,3,6,50%
17561,2022-05-29,RT4,3,4,75%
16558,2022-05-29,RT4,3,3,100%
19563,2022-05-30,RT3,12,29,41%
18560,2022-05-30,RT1,15,30,50%
19562,2022-05-30,RT1,17,30,57%
19563,2022-05-30,RT1,13,30,43%
17558,2022-05-30,RT1,8,19,42%
16558,2022-05-30,RT1,10,19,53%
17560,2022-05-30,RT1,15,40,38%
19558,2022-05-30,RT1,17,40,43%
19560,2022-05-30,RT1,14,26,54%
17561,2022-05-30,RT1,14,26,54%
16560,2022-05-30,RT1,15,34,44%
16561,2022-05-30,RT1,9,18,50%
16562,2022-05-30,RT1,12,31,39%
16563,2022-05-30,RT1,20,41,49%
17559,2022-05-30,RT1,18,32,56%
17562,2022-05-30,RT1,10,20,50%
17563,2022-05-30,RT1,11,25,44%
18558,2022-05-30,RT1,7,15,47%
18559,2022-05-30,RT1,16,42,38%
18561,2022-05-30,RT1,17,33,52%
18562,2022-05-30,RT1,20,38,53%
18563,2022-05-30,RT1,11,27,41%
19559,2022-05-30,RT1,10,24,42%
19561,2022-05-30,RT1,14,36,39%
17564,2022-05-30,RT1,7,16,44%
19562,2022-05-30,RT2,12,23,52%
18563,2022-05-30,RT2,14,29,48%
17561,2022-05-30,RT2,22,36,61%
17558,2022-05-30,RT2,23,50,46%
16562,2022-05-30,RT2,16,43,37%
16561,2022-05-30,RT2,13,24,54%
16558,2022-05-30,RT2,11,22,50%
19560,2022-05-30,RT2,19,38,50%
16563,2022-05-30,RT2,20,38,53%
16559,2022-05-30,RT2,24,41,59%
19559,2022-05-30,RT2,22,41,54%
19558,2022-05-30,RT2,13,39,33%
17559,2022-05-30,RT2,21,39,54%
16560,2022-05-30,RT2,12,34,35%
18562,2022-05-30,RT2,17,34,50%
18559,2022-05-30,RT2,18,44,41%
17563,2022-05-30,RT2,20,44,45%
17562,2022-05-30,RT2,9,30,30%
18558,2022-05-30,RT2,12,30,40%
17564,2022-05-30,RT2,13,40,33%
18561,2022-05-30,RT2,19,40,48%
18560,2022-05-30,RT2,22,40,55%
17560,2022-05-30,RT2,19,45,42%
19561,2022-05-30,RT2,16,45,36%
19563,2022-05-30,RT2,18,45,40%
16559,2022-05-30,RT1,14,30,47%
19562,2022-05-30,RT3,13,29,45%
19561,2022-05-30,RT3,12,29,41%
18562,2022-05-30,RT3,14,29,48%
17558,2022-05-30,RT3,10,27,37%
17562,2022-05-30,RT3,9,27,33%
19559,2022-05-30,RT3,10,27,37%
16559,2022-05-30,RT3,17,32,53%
16558,2022-05-30,RT3,4,8,50%
18559,2022-05-30,RT3,7,23,30%
16560,2022-05-30,RT3,8,20,40%
16562,2022-05-30,RT3,8,18,44%
17559,2022-05-30,RT3,8,16,50%
17563,2022-05-30,RT3,8,16,50%
19558,2022-05-30,RT3,8,21,38%
17564,2022-05-30,RT3,8,24,33%
18558,2022-05-30,RT3,13,26,50%
18561,2022-05-30,RT3,13,25,52%
19560,2022-05-30,RT3,9,19,47%
16563,2022-05-30,RT3,10,20,50%
17560,2022-05-30,RT3,12,25,48%
16561,2022-05-30,RT3,11,21,52%
17561,2022-05-30,RT3,11,19,58%
18560,2022-05-30,RT3,11,24,46%
18563,2022-05-30,RT3,11,23,48%
16560,2022-05-30,RT4,2,7,29%
17562,2022-05-30,RT4,2,6,33%
19563,2022-05-30,RT4,2,6,33%
16558,2022-05-30,RT4,2,3,67%
18561,2022-05-30,RT4,4,9,44%
17560,2022-05-30,RT4,5,13,38%
16561,2022-05-30,RT4,6,10,60%
17564,2022-05-30,RT4,6,17,35%
19559,2022-05-30,RT4,1,3,33%
18560,2022-05-30,RT4,9,15,60%
19560,2022-05-30,RT4,8,16,50%
18559,2022-05-30,RT4,6,19,32%
17563,2022-05-30,RT4,10,19,53%
19562,2022-05-30,RT4,7,14,50%
17559,2022-05-30,RT4,8,14,57%
18558,2022-05-30,RT4,9,20,45%
18562,2022-05-30,RT4,10,20,50%
18563,2022-05-30,RT4,8,18,44%
16563,2022-05-30,RT4,10,18,56%
16559,2022-05-30,RT4,9,18,50%
16562,2022-05-30,RT4,3,6,50%
17558,2022-05-30,RT4,3,6,50%
19558,2022-05-30,RT4,3,7,43%
19561,2022-05-30,RT4,3,7,43%
17561,2022-05-30,RT4,3,4,75%
16559,2022-05-31,RT1,16,30,53%
19562,2022-05-31,RT1,15,30,50%
19563,2022-05-31,RT1,13,30,43%
17558,2022-05-31,RT1,10,19,53%
16558,2022-05-31,RT1,10,19,53%
17560,2022-05-31,RT1,18,40,45%
19558,2022-05-31,RT1,14,40,35%
19560,2022-05-31,RT1,12,26,46%
17561,2022-05-31,RT1,15,26,58%
16560,2022-05-31,RT1,16,34,47%
16561,2022-05-31,RT1,9,18,50%
16562,2022-05-31,RT1,12,31,39%
16563,2022-05-31,RT1,20,41,49%
17559,2022-05-31,RT1,14,32,44%
17562,2022-05-31,RT1,6,20,30%
17563,2022-05-31,RT1,15,25,60%
18558,2022-05-31,RT1,6,15,40%
18559,2022-05-31,RT1,15,42,36%
18561,2022-05-31,RT1,18,33,55%
18562,2022-05-31,RT1,22,38,58%
18563,2022-05-31,RT1,12,27,44%
19559,2022-05-31,RT1,9,24,38%
19561,2022-05-31,RT1,12,36,33%
17564,2022-05-31,RT1,5,16,31%
19562,2022-05-31,RT2,11,23,48%
18563,2022-05-31,RT2,13,29,45%
17561,2022-05-31,RT2,18,36,50%
17558,2022-05-31,RT2,18,50,36%
16562,2022-05-31,RT2,20,43,47%
16561,2022-05-31,RT2,12,24,50%
16558,2022-05-31,RT2,12,22,55%
19560,2022-05-31,RT2,21,38,55%
16563,2022-05-31,RT2,17,38,45%
16559,2022-05-31,RT2,25,41,61%
19559,2022-05-31,RT2,20,41,49%
19558,2022-05-31,RT2,14,39,36%
17559,2022-05-31,RT2,22,39,56%
16560,2022-05-31,RT2,12,34,35%
18562,2022-05-31,RT2,20,34,59%
18559,2022-05-31,RT2,14,44,32%
17563,2022-05-31,RT2,27,44,61%
17562,2022-05-31,RT2,11,30,37%
18558,2022-05-31,RT2,14,30,47%
17564,2022-05-31,RT2,13,40,33%
18561,2022-05-31,RT2,23,40,58%
18560,2022-05-31,RT2,18,40,45%
17560,2022-05-31,RT2,20,45,44%
19561,2022-05-31,RT2,20,45,44%
19563,2022-05-31,RT2,18,45,40%
19563,2022-05-31,RT3,10,29,34%
18560,2022-05-31,RT1,12,30,40%
19562,2022-05-31,RT3,14,29,48%
19561,2022-05-31,RT3,11,29,38%
18562,2022-05-31,RT3,13,29,45%
17558,2022-05-31,RT3,11,27,41%
17562,2022-05-31,RT3,9,27,33%
19559,2022-05-31,RT3,10,27,37%
16559,2022-05-31,RT3,16,32,50%
16558,2022-05-31,RT3,4,8,50%
16562,2022-05-31,RT3,7,18,39%
17559,2022-05-31,RT3,7,16,44%
19558,2022-05-31,RT3,6,21,29%
17563,2022-05-31,RT3,8,16,50%
18561,2022-05-31,RT3,13,25,52%
18560,2022-05-31,RT3,14,24,58%
16560,2022-05-31,RT3,9,20,45%
18559,2022-05-31,RT3,9,23,39%
17564,2022-05-31,RT3,9,24,38%
17561,2022-05-31,RT3,10,19,53%
18558,2022-05-31,RT3,10,26,38%
19560,2022-05-31,RT3,10,19,53%
17560,2022-05-31,RT3,12,25,48%
18563,2022-05-31,RT3,12,23,52%
16561,2022-05-31,RT3,11,21,52%
16563,2022-05-31,RT3,11,20,55%
16560,2022-05-31,RT4,2,7,29%
16562,2022-05-31,RT4,2,6,33%
19559,2022-05-31,RT4,2,3,67%
16558,2022-05-31,RT4,2,3,67%
16561,2022-05-31,RT4,5,10,50%
18561,2022-05-31,RT4,5,9,56%
17560,2022-05-31,RT4,6,13,46%
17564,2022-05-31,RT4,6,17,35%
18560,2022-05-31,RT4,9,15,60%
19560,2022-05-31,RT4,8,16,50%
18559,2022-05-31,RT4,6,19,32%
17563,2022-05-31,RT4,10,19,53%
19562,2022-05-31,RT4,7,14,50%
17559,2022-05-31,RT4,7,14,50%
18558,2022-05-31,RT4,8,20,40%
18562,2022-05-31,RT4,10,20,50%
18563,2022-05-31,RT4,7,18,39%
16563,2022-05-31,RT4,9,18,50%
16559,2022-05-31,RT4,8,18,44%
17558,2022-05-31,RT4,3,6,50%
17562,2022-05-31,RT4,3,6,50%
19563,2022-05-31,RT4,3,6,50%
19558,2022-05-31,RT4,3,7,43%
19561,2022-05-31,RT4,3,7,43%
17561,2022-05-31,RT4,3,4,75%
16559,2022-06-01,RT1,14,30,47%
18560,2022-06-01,RT1,18,30,60%
19562,2022-06-01,RT1,18,30,60%
19563,2022-06-01,RT1,14,30,47%
17558,2022-06-01,RT1,8,19,42%
16558,2022-06-01,RT1,9,19,47%
17560,2022-06-01,RT1,17,40,43%
19558,2022-06-01,RT1,12,40,30%
19560,2022-06-01,RT1,14,26,54%
17561,2022-06-01,RT1,14,26,54%
16560,2022-06-01,RT1,15,34,44%
16561,2022-06-01,RT1,10,18,56%
16562,2022-06-01,RT1,14,31,45%
16563,2022-06-01,RT1,23,41,56%
17559,2022-06-01,RT1,17,32,53%
17562,2022-06-01,RT1,7,20,35%
17563,2022-06-01,RT1,12,25,48%
18558,2022-06-01,RT1,6,15,40%
18559,2022-06-01,RT1,14,42,33%
18561,2022-06-01,RT1,19,33,58%
18562,2022-06-01,RT1,20,38,53%
18563,2022-06-01,RT1,12,27,44%
19559,2022-06-01,RT1,11,24,46%
19561,2022-06-01,RT1,15,36,42%
17564,2022-06-01,RT1,5,16,31%
19562,2022-06-01,RT2,10,23,43%
18563,2022-06-01,RT2,12,29,41%
17561,2022-06-01,RT2,16,36,44%
17558,2022-06-01,RT2,19,50,38%
16562,2022-06-01,RT2,19,43,44%
16561,2022-06-01,RT2,12,24,50%
16558,2022-06-01,RT2,9,22,41%
19560,2022-06-01,RT2,18,38,47%
16563,2022-06-01,RT2,22,38,58%
16559,2022-06-01,RT2,21,41,51%
19559,2022-06-01,RT2,18,41,44%
19558,2022-06-01,RT2,15,39,38%
17559,2022-06-01,RT2,21,39,54%
16560,2022-06-01,RT2,14,34,41%
18562,2022-06-01,RT2,17,34,50%
18559,2022-06-01,RT2,16,44,36%
17563,2022-06-01,RT2,22,44,50%
17562,2022-06-01,RT2,10,30,33%
18558,2022-06-01,RT2,14,30,47%
17564,2022-06-01,RT2,15,40,38%
18561,2022-06-01,RT2,18,40,45%
18560,2022-06-01,RT2,21,40,53%
17560,2022-06-01,RT2,18,45,40%
19561,2022-06-01,RT2,20,45,44%
19563,2022-06-01,RT2,19,45,42%
19563,2022-06-01,RT3,12,29,41%
19562,2022-06-01,RT3,15,29,52%
19561,2022-06-01,RT3,13,29,45%
18562,2022-06-01,RT3,16,29,55%
17558,2022-06-01,RT3,11,27,41%
17562,2022-06-01,RT3,9,27,33%
19559,2022-06-01,RT3,11,27,41%
16559,2022-06-01,RT3,15,32,47%
16558,2022-06-01,RT3,4,8,50%
17559,2022-06-01,RT3,7,16,44%
19558,2022-06-01,RT3,7,21,33%
16560,2022-06-01,RT3,8,20,40%
16562,2022-06-01,RT3,8,18,44%
18559,2022-06-01,RT3,8,23,35%
17564,2022-06-01,RT3,8,24,33%
18561,2022-06-01,RT3,13,25,52%
17560,2022-06-01,RT3,9,25,36%
17561,2022-06-01,RT3,9,19,47%
17563,2022-06-01,RT3,9,16,56%
18563,2022-06-01,RT3,9,23,39%
19560,2022-06-01,RT3,9,19,47%
16563,2022-06-01,RT3,10,20,50%
18560,2022-06-01,RT3,12,24,50%
16561,2022-06-01,RT3,11,21,52%
18558,2022-06-01,RT3,11,26,42%
17558,2022-06-01,RT4,2,6,33%
17562,2022-06-01,RT4,2,6,33%
19558,2022-06-01,RT4,2,7,29%
16558,2022-06-01,RT4,2,3,67%
18561,2022-06-01,RT4,4,9,44%
17564,2022-06-01,RT4,5,17,29%
16561,2022-06-01,RT4,6,10,60%
17560,2022-06-01,RT4,6,13,46%
19559,2022-06-01,RT4,1,3,33%
18560,2022-06-01,RT4,8,15,53%
19560,2022-06-01,RT4,9,16,56%
18559,2022-06-01,RT4,6,19,32%
17563,2022-06-01,RT4,9,19,47%
19562,2022-06-01,RT4,7,14,50%
17559,2022-06-01,RT4,7,14,50%
18558,2022-06-01,RT4,8,20,40%
18562,2022-06-01,RT4,9,20,45%
18563,2022-06-01,RT4,7,18,39%
16563,2022-06-01,RT4,10,18,56%
16559,2022-06-01,RT4,8,18,44%
16562,2022-06-01,RT4,3,6,50%
19563,2022-06-01,RT4,3,6,50%
16560,2022-06-01,RT4,3,7,43%
19561,2022-06-01,RT4,3,7,43%
17561,2022-06-01,RT4,3,4,75%
19563,2022-06-02,RT3,11,29,38%
16559,2022-06-02,RT1,17,30,57%
18560,2022-06-02,RT1,16,30,53%
19562,2022-06-02,RT1,17,30,57%
19563,2022-06-02,RT1,14,30,47%
17558,2022-06-02,RT1,7,19,37%
16558,2022-06-02,RT1,9,19,47%
17560,2022-06-02,RT1,20,40,50%
19558,2022-06-02,RT1,13,40,33%
19560,2022-06-02,RT1,12,26,46%
17561,2022-06-02,RT1,18,26,69%
16560,2022-06-02,RT1,15,34,44%
16561,2022-06-02,RT1,11,18,61%
16562,2022-06-02,RT1,13,31,42%
16563,2022-06-02,RT1,23,41,56%
17559,2022-06-02,RT1,20,32,63%
17562,2022-06-02,RT1,8,20,40%
17563,2022-06-02,RT1,13,25,52%
18558,2022-06-02,RT1,6,15,40%
18559,2022-06-02,RT1,14,42,33%
18561,2022-06-02,RT1,17,33,52%
18562,2022-06-02,RT1,19,38,50%
18563,2022-06-02,RT1,10,27,37%
19559,2022-06-02,RT1,10,24,42%
19561,2022-06-02,RT1,14,36,39%
17564,2022-06-02,RT1,6,16,38%
19562,2022-06-02,RT2,10,23,43%
18563,2022-06-02,RT2,13,29,45%
17561,2022-06-02,RT2,20,36,56%
17558,2022-06-02,RT2,21,50,42%
16562,2022-06-02,RT2,20,43,47%
16561,2022-06-02,RT2,11,24,46%
16558,2022-06-02,RT2,10,22,45%
19560,2022-06-02,RT2,19,38,50%
16563,2022-06-02,RT2,18,38,47%
16559,2022-06-02,RT2,24,41,59%
19559,2022-06-02,RT2,18,41,44%
19558,2022-06-02,RT2,13,39,33%
17559,2022-06-02,RT2,24,39,62%
16560,2022-06-02,RT2,14,34,41%
18562,2022-06-02,RT2,17,34,50%
18559,2022-06-02,RT2,17,44,39%
17563,2022-06-02,RT2,26,44,59%
17562,2022-06-02,RT2,10,30,33%
18558,2022-06-02,RT2,13,30,43%
17564,2022-06-02,RT2,17,40,43%
18561,2022-06-02,RT2,19,40,48%
18560,2022-06-02,RT2,21,40,53%
17560,2022-06-02,RT2,18,45,40%
19561,2022-06-02,RT2,18,45,40%
19563,2022-06-02,RT2,17,45,38%
19562,2022-06-02,RT3,15,29,52%
19561,2022-06-02,RT3,11,29,38%
18562,2022-06-02,RT3,13,29,45%
17558,2022-06-02,RT3,10,27,37%
17562,2022-06-02,RT3,10,27,37%
19559,2022-06-02,RT3,11,27,41%
16559,2022-06-02,RT3,16,32,50%
16558,2022-06-02,RT3,4,8,50%
16560,2022-06-02,RT3,8,20,40%
16562,2022-06-02,RT3,8,18,44%
17559,2022-06-02,RT3,8,16,50%
18559,2022-06-02,RT3,8,23,35%
19558,2022-06-02,RT3,8,21,38%
18561,2022-06-02,RT3,14,25,56%
17561,2022-06-02,RT3,9,19,47%
17563,2022-06-02,RT3,9,16,56%
18563,2022-06-02,RT3,9,23,39%
16561,2022-06-02,RT3,10,21,48%
16563,2022-06-02,RT3,10,20,50%
17560,2022-06-02,RT3,10,25,40%
19560,2022-06-02,RT3,10,19,53%
17564,2022-06-02,RT3,10,24,42%
18560,2022-06-02,RT3,12,24,50%
18558,2022-06-02,RT3,11,26,42%
16560,2022-06-02,RT4,2,7,29%
16562,2022-06-02,RT4,2,6,33%
17558,2022-06-02,RT4,2,6,33%
19561,2022-06-02,RT4,2,7,29%
16558,2022-06-02,RT4,2,3,67%
18561,2022-06-02,RT4,4,9,44%
17560,2022-06-02,RT4,5,13,38%
16561,2022-06-02,RT4,6,10,60%
17564,2022-06-02,RT4,6,17,35%
19559,2022-06-02,RT4,1,3,33%
18560,2022-06-02,RT4,7,15,47%
19560,2022-06-02,RT4,8,16,50%
18559,2022-06-02,RT4,6,19,32%
17563,2022-06-02,RT4,8,19,42%
19562,2022-06-02,RT4,8,14,57%
17559,2022-06-02,RT4,8,14,57%
18558,2022-06-02,RT4,10,20,50%
18562,2022-06-02,RT4,10,20,50%
18563,2022-06-02,RT4,8,18,44%
16563,2022-06-02,RT4,10,18,56%
16559,2022-06-02,RT4,9,18,50%
17562,2022-06-02,RT4,3,6,50%
19563,2022-06-02,RT4,3,6,50%
19558,2022-06-02,RT4,3,7,43%
17561,2022-06-02,RT4,3,4,75%
19563,2022-06-03,RT3,15,29,52%
18560,2022-06-03,RT1,18,30,60%
19562,2022-06-03,RT1,15,30,50%
19563,2022-06-03,RT1,12,30,40%
17558,2022-06-03,RT1,8,19,42%
16558,2022-06-03,RT1,8,19,42%
17560,2022-06-03,RT1,17,40,43%
19558,2022-06-03,RT1,13,40,33%
19560,2022-06-03,RT1,11,26,42%
17561,2022-06-03,RT1,14,26,54%
16560,2022-06-03,RT1,14,34,41%
16561,2022-06-03,RT1,9,18,50%
16562,2022-06-03,RT1,12,31,39%
16563,2022-06-03,RT1,20,41,49%
17559,2022-06-03,RT1,18,32,56%
17562,2022-06-03,RT1,8,20,40%
17563,2022-06-03,RT1,12,25,48%
18558,2022-06-03,RT1,7,15,47%
18559,2022-06-03,RT1,16,42,38%
18561,2022-06-03,RT1,20,33,61%
18562,2022-06-03,RT1,20,38,53%
18563,2022-06-03,RT1,10,27,37%
19559,2022-06-03,RT1,10,24,42%
19561,2022-06-03,RT1,17,36,47%
17564,2022-06-03,RT1,5,16,31%
19562,2022-06-03,RT2,13,23,57%
18563,2022-06-03,RT2,14,29,48%
17561,2022-06-03,RT2,16,36,44%
17558,2022-06-03,RT2,20,50,40%
16562,2022-06-03,RT2,18,43,42%
16561,2022-06-03,RT2,14,24,58%
16558,2022-06-03,RT2,13,22,59%
19560,2022-06-03,RT2,18,38,47%
16563,2022-06-03,RT2,22,38,58%
16559,2022-06-03,RT2,22,41,54%
19559,2022-06-03,RT2,17,41,41%
19558,2022-06-03,RT2,15,39,38%
17559,2022-06-03,RT2,21,39,54%
16560,2022-06-03,RT2,13,34,38%
18562,2022-06-03,RT2,18,34,53%
18559,2022-06-03,RT2,16,44,36%
17563,2022-06-03,RT2,23,44,52%
17562,2022-06-03,RT2,9,30,30%
18558,2022-06-03,RT2,11,30,37%
17564,2022-06-03,RT2,14,40,35%
18561,2022-06-03,RT2,18,40,45%
18560,2022-06-03,RT2,20,40,50%
17560,2022-06-03,RT2,18,45,40%
19561,2022-06-03,RT2,18,45,40%
19563,2022-06-03,RT2,21,45,47%
16559,2022-06-03,RT1,16,30,53%
19562,2022-06-03,RT3,12,29,41%
19561,2022-06-03,RT3,13,29,45%
18562,2022-06-03,RT3,15,29,52%
17558,2022-06-03,RT3,11,27,41%
17562,2022-06-03,RT3,9,27,33%
19559,2022-06-03,RT3,12,27,44%
16559,2022-06-03,RT3,19,32,59%
16558,2022-06-03,RT3,4,8,50%
16562,2022-06-03,RT3,7,18,39%
17563,2022-06-03,RT3,7,16,44%
17564,2022-06-03,RT3,7,24,29%
17559,2022-06-03,RT3,8,16,50%
18559,2022-06-03,RT3,8,23,35%
19558,2022-06-03,RT3,8,21,38%
18561,2022-06-03,RT3,13,25,52%
16560,2022-06-03,RT3,9,20,45%
17560,2022-06-03,RT3,10,25,40%
18563,2022-06-03,RT3,10,23,43%
17561,2022-06-03,RT3,12,19,63%
18558,2022-06-03,RT3,12,26,46%
18560,2022-06-03,RT3,12,24,50%
19560,2022-06-03,RT3,12,19,63%
16561,2022-06-03,RT3,11,21,52%
16563,2022-06-03,RT3,11,20,55%
16560,2022-06-03,RT4,2,7,29%
16562,2022-06-03,RT4,2,6,33%
17562,2022-06-03,RT4,2,6,33%
19558,2022-06-03,RT4,2,7,29%
19559,2022-06-03,RT4,2,3,67%
16558,2022-06-03,RT4,2,3,67%
16561,2022-06-03,RT4,4,10,40%
18561,2022-06-03,RT4,4,9,44%
17564,2022-06-03,RT4,5,17,29%
17560,2022-06-03,RT4,6,13,46%
18560,2022-06-03,RT4,8,15,53%
19560,2022-06-03,RT4,9,16,56%
18559,2022-06-03,RT4,6,19,32%
17563,2022-06-03,RT4,11,19,58%
19562,2022-06-03,RT4,7,14,50%
17559,2022-06-03,RT4,7,14,50%
18558,2022-06-03,RT4,9,20,45%
18562,2022-06-03,RT4,8,20,40%
18563,2022-06-03,RT4,8,18,44%
16563,2022-06-03,RT4,9,18,50%
16559,2022-06-03,RT4,11,18,61%
17558,2022-06-03,RT4,3,6,50%
19563,2022-06-03,RT4,3,6,50%
19561,2022-06-03,RT4,3,7,43%
17561,2022-06-03,RT4,3,4,75%
16559,2022-06-04,RT1,24,30,80%
18560,2022-06-04,RT1,21,30,70%
19562,2022-06-04,RT1,22,30,73%
19563,2022-06-04,RT1,18,30,60%
17558,2022-06-04,RT1,11,19,58%
16558,2022-06-04,RT1,17,19,89%
17560,2022-06-04,RT1,23,40,58%
19558,2022-06-04,RT1,20,40,50%
19560,2022-06-04,RT1,20,26,77%
17561,2022-06-04,RT1,19,26,73%
16560,2022-06-04,RT1,21,34,62%
16561,2022-06-04,RT1,15,18,83%
16562,2022-06-04,RT1,17,31,55%
16563,2022-06-04,RT1,28,41,68%
17559,2022-06-04,RT1,26,32,81%
17562,2022-06-04,RT1,9,20,45%
17563,2022-06-04,RT1,20,25,80%
18558,2022-06-04,RT1,8,15,53%
18559,2022-06-04,RT1,20,42,48%
18561,2022-06-04,RT1,24,33,73%
18562,2022-06-04,RT1,27,38,71%
18563,2022-06-04,RT1,14,27,52%
19559,2022-06-04,RT1,14,24,58%
19561,2022-06-04,RT1,21,36,58%
17564,2022-06-04,RT1,8,16,50%
19562,2022-06-04,RT2,15,23,65%
18563,2022-06-04,RT2,18,29,62%
17561,2022-06-04,RT2,28,36,78%
17558,2022-06-04,RT2,31,50,62%
16562,2022-06-04,RT2,24,43,56%
16561,2022-06-04,RT2,20,24,83%
16558,2022-06-04,RT2,16,22,73%
19560,2022-06-04,RT2,30,38,79%
16563,2022-06-04,RT2,25,38,66%
16559,2022-06-04,RT2,34,41,83%
19559,2022-06-04,RT2,26,41,63%
19558,2022-06-04,RT2,19,39,49%
17559,2022-06-04,RT2,26,39,67%
16560,2022-06-04,RT2,20,34,59%
18562,2022-06-04,RT2,27,34,79%
18559,2022-06-04,RT2,23,44,52%
17563,2022-06-04,RT2,32,44,73%
17562,2022-06-04,RT2,14,30,47%
18558,2022-06-04,RT2,17,30,57%
17564,2022-06-04,RT2,22,40,55%
18561,2022-06-04,RT2,28,40,70%
18560,2022-06-04,RT2,30,40,75%
17560,2022-06-04,RT2,25,45,56%
19561,2022-06-04,RT2,27,45,60%
19563,2022-06-04,RT2,29,45,64%
19563,2022-06-04,RT3,21,29,72%
19562,2022-06-04,RT3,23,29,79%
19561,2022-06-04,RT3,16,29,55%
18562,2022-06-04,RT3,20,29,69%
17558,2022-06-04,RT3,16,27,59%
17562,2022-06-04,RT3,13,27,48%
19559,2022-06-04,RT3,18,27,67%
16559,2022-06-04,RT3,25,32,78%
16558,2022-06-04,RT3,6,8,75%
18561,2022-06-04,RT3,18,25,72%
16561,2022-06-04,RT3,17,21,81%
18560,2022-06-04,RT3,18,24,75%
16563,2022-06-04,RT3,15,20,75%
16560,2022-06-04,RT3,13,20,65%
17559,2022-06-04,RT3,13,16,81%
17563,2022-06-04,RT3,13,16,81%
17560,2022-06-04,RT3,14,25,56%
